145,1401,3,4,1,1,1,13800000000,95172000,https://divar.ir/v/AZsZIpdN
125,1402,2,4,1,1,1,15000000000,120000000,https://divar.ir/v/AZsZoHfS
55,1384,2,1,1,1,1,4700000000,85454000,https://divar.ir/v/AZYRq1-b
100,1390,2,3,1,1,1,7700000000,77000000,https://divar.ir/v/AZj9yWcj
44,1386,1,1,1,1,1,3850000000,87500000,https://divar.ir/v/AZgFJT0q
60,1377,1,1,0,1,0,4650000000,77500000,https://divar.ir/v/AZrVwuHM
125,1402,2,4,1,1,1,15000000000,120000000,https://divar.ir/v/AZo1Ne17
52,1384,1,5,1,0,1,3800000000,73076000,https://divar.ir/v/AZsBorb6
60,1392,2,3,0,1,1,5100000000,85000000,https://divar.ir/v/AZrxIdYj
58,1378,1,2,0,1,1,4500000000,77586000,https://divar.ir/v/AZs5ngS_
76,1395,2,2,1,1,0,6100000000,80263000,https://divar.ir/v/AZs13BZF
106,1401,2,6,1,1,1,11130000000,105000000,https://divar.ir/v/AZsxXlUL
52,1389,1,1,0,0,1,3800000000,73076000,https://divar.ir/v/AZspXR4d
135,1402,3,2,1,1,1,14850000000,110000000,https://divar.ir/v/AZsp3n-R
